id,transaction_hash,from_address,to_address,amount,dex,function_called,block_number,timestamp
9054,0xc3aea59db85fc0d57d0604a73bcab3898901a6a4009cd3789e0e12d03cd07839,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,1900811.0360907477,"Trader Joe","Remove Liquidity",52784598,2024-11-07T20:40:48.000Z
9053,0x92eee1cb0ce796f7fd77eaa407e50b517ac43c7bd932c2f455621b81abcebf53,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,157460.31549487106,"Trader Joe","Remove Liquidity",52784530,2024-11-07T20:38:20.000Z
9052,0x86bcddb76a33ec0a8f6fc04dd1f72e99b757035d876a67c00b42eed10f9fa9ce,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xC7F1C4EE69225f95A0d309CE44573f8753e25eE2,686.200671116833,"Trader Joe","Swap AVAX For Arena",52784520,2024-11-07T20:37:58.000Z
9051,0x9ab2ba61c7f480e70f3b42b1ddcee66a0a4798138c616db4957c3e6b7eccd27a,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xd311CC47c5Ff851F46ebACEB5E406171714b2a23,68620.08414646015,"Trader Joe","Swap AVAX For Arena",52784490,2024-11-07T20:36:58.000Z
9050,0x552001510718f37d0e6a8b552ccf6733d1668f899544af3ada79ea6e5dcfc789,0xB2693f31C01E28BC687432B5fAE6F7702F470c6a,0x015B96160687614E76BF038d507DFf2e683C2AC4,500000,"Trader Joe","Swap Arena for AVAX",52784455,2024-11-07T20:35:35.000Z
9049,0x2f8a3d81210aba0ea237343877a39c26202b7d251965cb83eb928066a56b9689,0x3e52D231113d849CCC3d0C10A3e7B2eEbC04D01C,0x015B96160687614E76BF038d507DFf2e683C2AC4,227751.4520790943,"Trader Joe","Add Liquidity",52784398,2024-11-07T20:33:16.000Z
9048,0x0e52d02fe93eff8503c5edcbfd354ddc57d36e7227f7ad1f43617633138273ad,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,227751.4520790943,"Trader Joe","Remove Liquidity",52784353,2024-11-07T20:31:43.000Z
9047,0x3b8fb1a407c36f32f0e48464cf0adf5915007061db3d0918db37679a86c7f1b8,0xc4891831DF9637609e2881FD9f8937Aa1a795Ae0,0x015B96160687614E76BF038d507DFf2e683C2AC4,645551.3175697926,"Trader Joe","Add Liquidity",52784345,2024-11-07T20:31:26.000Z
9046,0x821868919951acb9a3f6ceb03ce2b98d306d3ccb99868559ea8ecbfa880929a0,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,645551.3175697926,"Trader Joe","Remove Liquidity",52784338,2024-11-07T20:31:13.000Z
9045,0x2d6574ec3f6ee14c5bbb575fd21e7d03c92e1bcbb4a60e1dff4422c05356d984,0xdF188DB7c56ce14AA72aBD726153cb7230E2849d,0x015B96160687614E76BF038d507DFf2e683C2AC4,191109.43236002373,"Trader Joe","Swap Arena for AVAX",52784325,2024-11-07T20:30:42.000Z
9044,0x4b0e39b597dc176f6dc6180c3116b761e30e741620c4c2e8c8113f2c3f072440,0xDFab6EfD824760BF95d6643a7135E44695145afF,0x015B96160687614E76BF038d507DFf2e683C2AC4,55000,"Trader Joe","Add Liquidity",52784299,2024-11-07T20:29:45.000Z
9043,0xc57af4a1d257365b3911d2e8c9ba8f2fab5b9ae1571a2d2ddadbc9a8afd89753,0xDFab6EfD824760BF95d6643a7135E44695145afF,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,5000,"Trader Joe","Swap ARENA For Tokens",52784268,2024-11-07T20:28:23.000Z
9042,0x17af899415d94c8509d6dbf8c27a9e97e6fe23cf1485f31ab2ce235211ebee37,0xDFab6EfD824760BF95d6643a7135E44695145afF,0x015B96160687614E76BF038d507DFf2e683C2AC4,271739.2056,"Trader Joe","Swap Arena for AVAX",52784212,2024-11-07T20:26:21.000Z
9041,0xfb7f199ee3c60e56b0d7dec77857482a66eca3bdd4210510e428706e055bcbd2,0xF835925589ac11Df66690b3aa343De649f38cd83,0x015B96160687614E76BF038d507DFf2e683C2AC4,100000,"Trader Joe","Add Liquidity",52784136,2024-11-07T20:23:26.000Z
9040,0x2cfe78e56280d3e1a8fe3d4b6cf1dbbf93f579169860d9146521bd4fd7474241,0x3eFdA2796A232d4515dFf4Bbcf3095A13737385e,0x015B96160687614E76BF038d507DFf2e683C2AC4,1004779.8054406593,"Trader Joe","Add Liquidity",52784134,2024-11-07T20:23:22.000Z
9039,0x0341838e5448d4cfcda3649e4ca562151ee17672f04c2232a1e1f6b34586d1df,0xF835925589ac11Df66690b3aa343De649f38cd83,0x015B96160687614E76BF038d507DFf2e683C2AC4,1900000,"Trader Joe","Add Liquidity",52784124,2024-11-07T20:22:55.000Z
9038,0x74bd2e1dbc12ced99de44da00160922814ca06d980c0be2cf4ae703033375e2b,0xDFab6EfD824760BF95d6643a7135E44695145afF,0x015B96160687614E76BF038d507DFf2e683C2AC4,40000,"Trader Joe","Swap Arena for AVAX",52784116,2024-11-07T20:22:37.000Z
9037,0x1cb9ce5a869033b99e9768162b3a0d7490c7fa1d11c17b3f0f9785060a8ae9de,0x3e52D231113d849CCC3d0C10A3e7B2eEbC04D01C,0x015B96160687614E76BF038d507DFf2e683C2AC4,227817.36385054854,"Trader Joe","Add Liquidity",52784113,2024-11-07T20:22:34.000Z
9036,0x36515ffe0779532c77cef153ecc2a8fd23a8722fd240c2a495996844320ab6a1,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,227817.36385054854,"Trader Joe","Remove Liquidity",52784105,2024-11-07T20:22:16.000Z
9035,0x0006778f2e4ab9537ce91e56498eda077a25c963f7644a8b5b3323b68535fc7b,0xc4891831DF9637609e2881FD9f8937Aa1a795Ae0,0x015B96160687614E76BF038d507DFf2e683C2AC4,644729.3785968968,"Trader Joe","Add Liquidity",52784097,2024-11-07T20:22:00.000Z
9034,0x1aa027f3a8c45b13f7d91ee85eaac4999c15a73cd1236dc3ed521d5026076258,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,1004779.8054406593,"Trader Joe","Remove Liquidity",52784095,2024-11-07T20:21:57.000Z
9033,0x3d2b0d3fad3f55b6b3596bbe1a0c4bc87c93dac5132876854775b3abcd88a2ca,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,2070250.5540926121,"Trader Joe","Remove Liquidity",52784090,2024-11-07T20:21:47.000Z
9032,0xd23d28723feee096ccb6913e6d9d7204676ae627ca93cd1dac44db8f450ec42d,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,644729.3785968968,"Trader Joe","Remove Liquidity",52784090,2024-11-07T20:21:47.000Z
9031,0x68188b89831b01057a7cb9c9db8c8450a5c9e94db61264c162c9fb3f312d1ea9,0xDFab6EfD824760BF95d6643a7135E44695145afF,0x015B96160687614E76BF038d507DFf2e683C2AC4,170000,"Trader Joe","Swap Arena for AVAX",52784069,2024-11-07T20:20:57.000Z
9030,0xdc78af08849920dedcc6d1e9f4226f6fa3a0b3fc6c8dd0a2485422a0f84cc31e,0x3eFdA2796A232d4515dFf4Bbcf3095A13737385e,0x015B96160687614E76BF038d507DFf2e683C2AC4,1004786.1656455809,"Trader Joe","Add Liquidity",52784052,2024-11-07T20:20:23.000Z
9029,0x2ad01d73db7b4cca185038f163df33ae36675dd2fe498b72052601e0ecaca86f,0xF835925589ac11Df66690b3aa343De649f38cd83,0x015B96160687614E76BF038d507DFf2e683C2AC4,100000,"Trader Joe","Add Liquidity",52784045,2024-11-07T20:20:09.000Z
9028,0xf572cb5279d9a0ec5fd067a18067f846550b332de3437c9a7787485edb8a7a3e,0xf543027139c92D1134E58fb9dC037067E5F0FA1f,0x015B96160687614E76BF038d507DFf2e683C2AC4,10000,"Trader Joe","Swap Arena for AVAX",52784040,2024-11-07T20:19:59.000Z
9027,0x4901ed3508f91c7d7356b02fe507fcdb8738c9bf608111775107e2189d349fef,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,1004786.1656455809,"Trader Joe","Remove Liquidity",52784034,2024-11-07T20:19:47.000Z
9026,0xfaae36fce4f9416aadaa1f76d88da23f99ccfa944eecdd13bb301de5a9debb39,0x3e52D231113d849CCC3d0C10A3e7B2eEbC04D01C,0x015B96160687614E76BF038d507DFf2e683C2AC4,227828.36452180674,"Trader Joe","Add Liquidity",52784024,2024-11-07T20:19:24.000Z
9025,0xbcd98ba241842e7ef477acf5748a7183c794b311dba04c7da468cda2d999a995,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,227828.36452180674,"Trader Joe","Remove Liquidity",52784019,2024-11-07T20:19:11.000Z
9024,0x252337860ac9e873eb743e91ca989697ba9dff3217c3cc8459ce303ea37906a6,0xc4891831DF9637609e2881FD9f8937Aa1a795Ae0,0x015B96160687614E76BF038d507DFf2e683C2AC4,644747.1778063567,"Trader Joe","Add Liquidity",52784012,2024-11-07T20:18:58.000Z
9023,0xd79b0e4c7b0be4e69612fb1faaf459b1905a90fe0abdd043d3375754b27f16b3,0xF835925589ac11Df66690b3aa343De649f38cd83,0x015B96160687614E76BF038d507DFf2e683C2AC4,2070000,"Trader Joe","Add Liquidity",52784008,2024-11-07T20:18:50.000Z
9022,0x715ade11adf39803405cdda8fd15d57cb5b05eec2334f591583f9443a82bb1f9,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,644747.1778063567,"Trader Joe","Remove Liquidity",52784004,2024-11-07T20:18:42.000Z
9021,0xed5222b499beebb09b5f17c087177c4fe2e232a9fe71634568d8352511dbeebf,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,2170187.101183885,"Trader Joe","Remove Liquidity",52783995,2024-11-07T20:18:19.000Z
9020,0x834b1f81d5bc14aee25f19bdca6c1bb607da11343c2000dc150c9dba142aa963,0xDFab6EfD824760BF95d6643a7135E44695145afF,0x015B96160687614E76BF038d507DFf2e683C2AC4,206756.25078869745,"Trader Joe","Swap Arena for AVAX",52783974,2024-11-07T20:17:23.000Z
9019,0x9a2d79fa04afde0b7f144f461ee4a0d366eb013bf817159d332d047e0e7ae1d5,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,506756.25078869745,"Trader Joe","Remove Liquidity",52783959,2024-11-07T20:16:52.000Z
9018,0xd1081a06e8231a3acef9b3cf59072d9b100c9d8b95f6086e4127e60ed4d47d51,0xF835925589ac11Df66690b3aa343De649f38cd83,0x015B96160687614E76BF038d507DFf2e683C2AC4,1100000,"Trader Joe","Add Liquidity",52783954,2024-11-07T20:16:39.000Z
9017,0x8a387c32732417901d0dcf96e7be003710a7ffb4ed5049f9d23409f58591b289,0xDFab6EfD824760BF95d6643a7135E44695145afF,0xc010A798F9eED73395A9C72520298ba33a48a2B7,141712.6687363302,"Trader Joe","Swap Arena for AVAX",52783930,2024-11-07T20:15:48.000Z
9016,0xd7e2e6c00e860d25a7b2830d482e784ae68c9965eb62664b06a3d796635ff2f5,0xF835925589ac11Df66690b3aa343De649f38cd83,0x015B96160687614E76BF038d507DFf2e683C2AC4,2000000,"Trader Joe","Add Liquidity",52783926,2024-11-07T20:15:37.000Z
9015,0xa517d6864254a51f003ba3d6805d54a4fc60777fabd6e739571d63646154f256,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,2835554.3190249787,"Trader Joe","Remove Liquidity",52783915,2024-11-07T20:15:12.000Z
9014,0x1d5398805270a6a59ffc6c36f346c72cbeffaeb3c35adb5bf3b126ef13b1b748,0xF835925589ac11Df66690b3aa343De649f38cd83,0x015B96160687614E76BF038d507DFf2e683C2AC4,3009175.999654289,"Trader Joe","Add Liquidity",52783898,2024-11-07T20:14:38.000Z
9013,0x6ffe66135aa7eece76901b68568d42a46d59a0246b6c9a99d4eb82c0205fb841,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,3689173.9724914613,"Trader Joe","Remove Liquidity",52783885,2024-11-07T20:14:09.000Z
9012,0xa6d70d7561475b162670ee977052d80377ba98fb7e51a513975e0cd4c684584a,0xED8E924735F590572361b52657ABd9A3260F35a0,0x015B96160687614E76BF038d507DFf2e683C2AC4,26193.735087186094,"Trader Joe","Swap Arena for AVAX",52783864,2024-11-07T20:13:21.000Z
9011,0x104480915eea01fd44bb136175a7ca3d4aa10dd8634b0a4d7cbf3fa8df0fe7d2,0x06D508B1fCC7e112e7E534505B4Eb9136eD0889D,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3590.38510385704,"Trader Joe","Swap ARENA For Tokens",52783804,2024-11-07T20:10:54.000Z
9010,0x980bd1c9d26374120b6d26a87c21b16dd3c8c5c98990deac3f065bb8785b4bda,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,103083.91368821714,"Trader Joe","Remove Liquidity",52783552,2024-11-07T20:01:44.000Z
9009,0x96ba7305083d28f5c148868f0e45579918133e0ec1799d0b0b20229e0024999e,0xDFab6EfD824760BF95d6643a7135E44695145afF,0x015B96160687614E76BF038d507DFf2e683C2AC4,500000,"Trader Joe","Add Liquidity",52783519,2024-11-07T20:00:28.000Z
9008,0x0dfb2be4c9ca3053774137cc5d090ef5517b2d09cb77a61db3df66d2ff7ad8ea,0xd6a230e3072AA67dec476DE192E424a197ACff8c,0x015B96160687614E76BF038d507DFf2e683C2AC4,40358.2131995008,"Trader Joe","Swap Arena for AVAX",52783441,2024-11-07T19:57:41.000Z
9007,0x05a8fc1b3808760cc3970b38c09d8b869096163b4dceff0c0e24a38a7c4adda0,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,573.9536291126166,"Trader Joe","Swap AVAX For Arena",52783432,2024-11-07T19:57:23.000Z
9006,0x9aecb09020742595c447b59817ba4b4708a259ca4dc2d8e9cd69d8ee0b391c05,0xB9409308097b052876dCa8F7B27C40d8eCcF1bBE,0xC7F1C4EE69225f95A0d309CE44573f8753e25eE2,414,"Trader Joe","Swap Arena for AVAX",52783428,2024-11-07T19:57:14.000Z
9005,0x1a9be4470e261e539d0720387aaa8e5bd4c3d1ad19832b88478a5ccd387b497a,0xCcbfDD4454Dd6e1D968D1E7F85d3823a3074CFf0,0x015B96160687614E76BF038d507DFf2e683C2AC4,16915.184120741756,"Trader Joe","Add Liquidity",52783423,2024-11-07T19:57:05.000Z
9004,0x5f6706eb51d8d5beeb5673f1556a101d6cc4dc6c26bc69ca9a4d947068dfbb15,0x0d85480A4e1ebB1AB1Bb6cD798e532e21AC9071c,0x015B96160687614E76BF038d507DFf2e683C2AC4,607257.0490858895,"Trader Joe","Swap Arena for AVAX",52783416,2024-11-07T19:56:48.000Z
9003,0x26dfab63108df8df3fc020390a3a7c76d57f91f03f86343c2fcfafb15e18bab4,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,16915.184120741756,"Trader Joe","Remove Liquidity",52783404,2024-11-07T19:56:24.000Z
9002,0x90584f0298afc05fbb48027de16a7c9dfdb05b89d3fe2e1819d17d66623ab892,0xB1eB0bE6E2185228bF3A6CE14b7d9D2276d2EbA9,0x015B96160687614E76BF038d507DFf2e683C2AC4,27799.899340673102,"Trader Joe","Swap ARENA For Tokens",52783310,2024-11-07T19:52:45.000Z
9001,0x63412efe732eebe899c992e177da39b970688845c43c393d8e3cac2e7981c631,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0x533daE2922C5Aa07eB2eA2146F63BbDd4A61c2d3,270.1056340337865,"Trader Joe","Swap AVAX For Arena",52783054,2024-11-07T19:43:39.000Z
9000,0xc799d52d1b77276227fa57d15753efc741b5be1ac42a63f378dd14aea9578c57,0x85eb2931F2226875CdCeB7239DD7b10009De16a6,0x015B96160687614E76BF038d507DFf2e683C2AC4,50000,"Trader Joe","Swap Arena for AVAX",52783000,2024-11-07T19:41:43.000Z
8999,0x73b1e2932c60e7b5b2606cc83770de4b6273ddd718708101682dff471292a0b2,0x9d0E8E96bb7D16416d4a2Df3363Bf772F8f899a3,0x015B96160687614E76BF038d507DFf2e683C2AC4,125000,"Trader Joe","Swap Arena for AVAX",52782893,2024-11-07T19:37:47.000Z
8998,0xd000df4a09a021c6b569d4a3b4446a74295dad4044446aaa73b0b7ea78932957,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xC6eD02685a62aF7F51738B16113D6f29555179F6,16894.093428335094,"Trader Joe","Swap AVAX For Arena",52782779,2024-11-07T19:33:26.000Z
8997,0x7eaf32895c898e70eba042bf975744ec6acdc2d7ddde8786f09bcb8f5cdd0e50,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,289741.6266456076,"Trader Joe","Remove Liquidity",52782668,2024-11-07T19:29:10.000Z
8996,0x2c86093c77130510efb20312925513de37dd4faa28a79d7140d9f4fe38053ad0,0xfB18e8DBb1eBCDa2fDFe28b89Ece38151030E7b1,0x015B96160687614E76BF038d507DFf2e683C2AC4,15000,"Trader Joe","Swap Arena for AVAX",52782558,2024-11-07T19:24:45.000Z
8995,0xa27cacbd4211c84c365528f5f23eecdde2695e481163b6154cc4a44ba66790f2,0xb2bDcd98B04dB45EeB45683E57bF1cDF9320f486,0x015B96160687614E76BF038d507DFf2e683C2AC4,7589.2,"Trader Joe","Swap Arena for AVAX",52782552,2024-11-07T19:24:32.000Z
8994,0x909ac42aaab8e0541226316913b14d17ff3a84953d5bd9d28d7d32787b879b48,0x3eFdA2796A232d4515dFf4Bbcf3095A13737385e,0x015B96160687614E76BF038d507DFf2e683C2AC4,1004857.7923096733,"Trader Joe","Add Liquidity",52782499,2024-11-07T19:22:39.000Z
8993,0x01c73039de9d491ec692e55294393ccb3277b45b443c997dfe00125d3f87c169,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,29917.518145766386,"Trader Joe","Remove Liquidity",52782496,2024-11-07T19:22:29.000Z
8992,0x2df4d56d245429ab8a4eeb7d95e2b632882b91a5aac3dad7c1511f9d8807440c,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,1004757.7923096733,"Trader Joe","Remove Liquidity",52782478,2024-11-07T19:21:52.000Z
8991,0xcb2bce12c8f090c63dbbd196875c73b0a1ec7b194c44a872ff3ab0a72d7d84f7,0x3e52D231113d849CCC3d0C10A3e7B2eEbC04D01C,0x015B96160687614E76BF038d507DFf2e683C2AC4,193060.01461586417,"Trader Joe","Add Liquidity",52782399,2024-11-07T19:18:56.000Z
8990,0x15dfb6e3f9c1993cb32ff042aa4ef0861f2ef169ce3152e487bdbf3d272c8448,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,193060.01461586417,"Trader Joe","Remove Liquidity",52782384,2024-11-07T19:18:26.000Z
8989,0x1ba03d4a081f291301e3a5085ca96076bed57b7cb8bc856875e5a6142fdf4015,0x3e52D231113d849CCC3d0C10A3e7B2eEbC04D01C,0x015B96160687614E76BF038d507DFf2e683C2AC4,22312.6819034377,"Trader Joe","Add Liquidity",52782347,2024-11-07T19:16:58.000Z
8988,0xc8beab309afbc9cfff32b55c9aaaa8612e431587af4bcbe9f92df93e800c7b39,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,22312.6819034377,"Trader Joe","Remove Liquidity",52782335,2024-11-07T19:16:31.000Z
8987,0x22d526ffe9ead8e2c2976048c42d22af4bb08af8dccaf14d41b1521e4d76dbe7,0xc4891831DF9637609e2881FD9f8937Aa1a795Ae0,0x015B96160687614E76BF038d507DFf2e683C2AC4,548931.0728997771,"Trader Joe","Add Liquidity",52782322,2024-11-07T19:15:59.000Z
8986,0xf770c70b10b518691a2c4373c836e198d3d50b6036865268f573ab91a3857bc2,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,548931.0728997771,"Trader Joe","Remove Liquidity",52782305,2024-11-07T19:15:23.000Z
8985,0x5ffd8c0870572abff2590f623b8640ac124e612dfef4d5a0f65777d6b5266052,0x2f24482a13502082604726267f56AB60159D1d25,0x015B96160687614E76BF038d507DFf2e683C2AC4,182702,"Trader Joe","Add Liquidity",52782221,2024-11-07T19:12:15.000Z
8984,0xdd1ee5d57bd09ec9de89d312efda6b17478fada22a54e998c6fb8182ec0a1a0d,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,182702.96330005254,"Trader Joe","Remove Liquidity",52782196,2024-11-07T19:11:22.000Z
8983,0xb721811b45711c3ce6837a371843edfb01ad32210a5366f4d0e09ba46ea310a1,0xF835925589ac11Df66690b3aa343De649f38cd83,0x015B96160687614E76BF038d507DFf2e683C2AC4,95150,"Trader Joe","Add Liquidity",52782063,2024-11-07T19:06:38.000Z
8982,0xc54e42c7d49c70d256a39e440feecb6af0784215f7c5ca5dc492a369820fa584,0xF835925589ac11Df66690b3aa343De649f38cd83,0x015B96160687614E76BF038d507DFf2e683C2AC4,700000,"Trader Joe","Add Liquidity",52782004,2024-11-07T19:04:27.000Z
8981,0xcc74d1c8676aeffd871e3b6c03645aa5d93bb6e3a255d72375b293b518b76769,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,450000,"Trader Joe","Remove Liquidity",52781965,2024-11-07T19:03:09.000Z
8980,0x1dca8d52c041d89e7dbff3cd39150ab75485becc01d8c275d9645ee8bf3dc62c,0xF835925589ac11Df66690b3aa343De649f38cd83,0x015B96160687614E76BF038d507DFf2e683C2AC4,2500000,"Trader Joe","Add Liquidity",52781919,2024-11-07T19:01:30.000Z
8979,0x8b997ec35c4bffbdda725aa6d276a1362ef578fce258da84f304d0e78e761d6e,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,2845152.0271628276,"Trader Joe","Remove Liquidity",52781900,2024-11-07T19:00:50.000Z
8978,0x4ea7efdb1f1ae07ff6563e4f49d59be2130bc54fd205595a2f09d8c95e1b8a0b,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x47eEbE3db8a64e2212534054Fcf9662dF4Ac1E0F,1396.9601095401333,"Trader Joe","Swap AVAX For Arena",52781900,2024-11-07T19:00:50.000Z
8977,0xcffbf3f5ecc74897d6d58920435106f0436f492be39cd2dc64e41ff4ce7095f6,0xc6c870B464fA6B11EE6f93Ed1B642924F0aA52C8,0xc010A798F9eED73395A9C72520298ba33a48a2B7,100000,"Trader Joe","Swap Arena for AVAX",52781893,2024-11-07T19:00:38.000Z
8976,0xc23e027b6557c1b99b0fd5eb73192bb4c07f00ac1b388cff81d2cbaa8809cbea,0xc6c870B464fA6B11EE6f93Ed1B642924F0aA52C8,0x015B96160687614E76BF038d507DFf2e683C2AC4,100000,"Trader Joe","Swap Arena for AVAX",52781875,2024-11-07T18:59:54.000Z
8975,0x6c9386911e3209b7f7a70b141d862c5cc9afd332702392e3e7b7fd7425d3b299,0xd6a230e3072AA67dec476DE192E424a197ACff8c,0x015B96160687614E76BF038d507DFf2e683C2AC4,20000,"Trader Joe","Swap Arena for AVAX",52781652,2024-11-07T18:51:37.000Z
8974,0xe882b6af934eb62bb52893e1e2cb475890f3054385f2cc019428b46f892c73ec,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0x1d12E0e0E6541E77e8C7AD0329C56C24108614C0,1340.4632919878186,"Trader Joe","Swap AVAX For Arena",52781238,2024-11-07T18:36:08.000Z
8973,0x039824653526977050a0bec06193723a250f2a2ce8a814fb35c5481253bf5291,0xCcbfDD4454Dd6e1D968D1E7F85d3823a3074CFf0,0x015B96160687614E76BF038d507DFf2e683C2AC4,15973.905947629592,"Trader Joe","Add Liquidity",52780880,2024-11-07T18:22:45.000Z
8972,0x10a511b4b502e71f5e644e32dc609d0390fe0a3c3db5bd7ddff51e2942776a56,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,15973.905947629592,"Trader Joe","Remove Liquidity",52780805,2024-11-07T18:19:49.000Z
8971,0xb225c15965d064bce02b551a49cc0f084e63ad0ceb0929a0cbcae2e884e46118,0xfB18e8DBb1eBCDa2fDFe28b89Ece38151030E7b1,0x015B96160687614E76BF038d507DFf2e683C2AC4,170,"Trader Joe","Add Liquidity",52780791,2024-11-07T18:19:21.000Z
8970,0x2cf7734b0e9729ef603d8ce2c71175da82ffe6848e00ace4621958574e2cce3b,0xf329D3d60678C5c088DD993D3327b15597632695,0xc010A798F9eED73395A9C72520298ba33a48a2B7,21434,"Trader Joe","Swap Arena for AVAX",52780618,2024-11-07T18:13:07.000Z
8969,0xca93c5602275379b21e871cc3ac99e75444979ff0909ca41e96066a28745a96e,0xa97C3607E5276cb50607073106f6ebB505f8b868,0x13b3b2b4e06B025ba702fE7629b7d6F08CFf827d,155.25,"Trader Joe","Swap Arena for AVAX",52780590,2024-11-07T18:11:54.000Z
8968,0xbdd544c7f7e6ac8f1fa2d20cd27b7439da206faeb9e44dfba98f6237f86b902b,0xdc05bfBf0eaDfd2C50244D9015187636646ffC83,0xc010A798F9eED73395A9C72520298ba33a48a2B7,2305.306145177551,"Trader Joe","Swap Arena for AVAX",52780486,2024-11-07T18:08:04.000Z
8967,0x33a11cfedfc667ebc0a7f724e22fb10e650e6dadd4398f7204acb12396a7d7e8,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,669.3262745788531,"Trader Joe","Swap AVAX For Arena",52780209,2024-11-07T17:57:59.000Z
8966,0x1927464dad146e65d7b13409ddb24131008f642b45a64870e63d128632e61e09,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x3ED8E0d5b3813ECfDBF137d48C10413A04Af22d9,12127.319442738191,"Trader Joe","Swap Tokens For ARENA",52780096,2024-11-07T17:53:32.000Z
8965,0x0752f103246f6bf802580471d08c9321b8ee496281e7e2769fa5069080f62894,0xDFab6EfD824760BF95d6643a7135E44695145afF,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,5000,"Trader Joe","Swap ARENA For Tokens",52779770,2024-11-07T17:41:28.000Z
8964,0xe46e0cd9d9dc0a7815a3c29e66c03416a208c6f9fa421d9b96da80d7012a6128,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0x3ED8E0d5b3813ECfDBF137d48C10413A04Af22d9,12145.282749055152,"Trader Joe","Swap Tokens For ARENA",52779727,2024-11-07T17:39:54.000Z
8963,0x76e713e818d77c3cbe8ebe87780729782ad8ad50c8de131f1fd13a54be45ac7c,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,17429.88455853106,"Trader Joe","Swap AVAX For Arena",52779722,2024-11-07T17:39:41.000Z
8962,0xac6955116249581b89958760bcc9c52d56a38e41a0b02d1d107d1b4119bc7ee8,0xDFab6EfD824760BF95d6643a7135E44695145afF,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,5000,"Trader Joe","Swap ARENA For Tokens",52779124,2024-11-07T17:16:39.000Z
